customer_id,risk_score,risk_bucket
C3338,0.5459400276402154,Medium Risk
C9261,0.4474110042851066,Medium Risk
C2484,0.4181718204737496,Medium Risk
C9124,0.5535675962017184,Medium Risk
C7530,0.5887996249731281,Medium Risk
C2623,0.5195534005218014,Medium Risk
C3331,0.6099914573209245,Medium Risk
C7037,0.5777526163558487,Medium Risk
C3248,0.6503994689728919,High Risk
C9311,0.4617793438621139,Medium Risk
C6122,0.4106451884492226,Medium Risk
C4308,0.514010150991559,Medium Risk
C8612,0.4036146713890414,Medium Risk
C8504,0.5517113916964678,Medium Risk
C8691,0.5097943346709566,Medium Risk
C9432,0.6026471767017483,Medium Risk
C2308,0.4948770544074681,Medium Risk
C3768,0.43982023818202737,Medium Risk
C2879,0.39542523066592755,Medium Risk
C1295,0.49192897458763823,Medium Risk
C2023,0.4091419390331858,Medium Risk
C3110,0.5948604043016843,Medium Risk
C6710,0.5722163157295026,Medium Risk
C3886,0.37385588925552193,Medium Risk
C8763,0.5831289350266051,Medium Risk
C6481,0.3864933273113908,Medium Risk
C6600,0.4969177532163412,Medium Risk
C9184,0.3253381599441443,Low Risk
C5056,0.45423545517657277,Medium Risk
C7936,0.4774034129846151,Medium Risk
C1894,0.39594939599176365,Medium Risk
C3376,0.5997991077564692,Medium Risk
C7398,0.45492917886488676,Medium Risk
C5325,0.59473056292834,Medium Risk
C3653,0.3747665979715036,Medium Risk
C2312,0.38780068776733095,Medium Risk
C5825,0.407371934860397,Medium Risk
C1427,0.6100895389492836,Medium Risk
C1375,0.5860767093255239,Medium Risk
C9116,0.5474459549196847,Medium Risk
C3023,0.6080554465392275,Medium Risk
C1955,0.42575672125411507,Medium Risk
C2492,0.3821155437817471,Medium Risk
C6349,0.35873324496618225,Medium Risk
C6969,0.3891166622768392,Medium Risk
C7507,0.35634710416048954,Medium Risk
C8091,0.53488226589639,Medium Risk
C9617,0.3984422919214968,Medium Risk
C9002,0.44755695977895865,Medium Risk
C2022,0.6009203920381926,Medium Risk
C7793,0.6334196924616387,Medium Risk
C2289,0.5912350858159022,Medium Risk
C8275,0.34609639203995957,Low Risk
C6118,0.5796667689884991,Medium Risk
C7367,0.571903881736792,Medium Risk
C1400,0.5106708074461505,Medium Risk
C7246,0.48824783240317177,Medium Risk
C2188,0.41132964382664605,Medium Risk
C1016,0.38130307994278123,Medium Risk
C3161,0.594734069199865,Medium Risk
C8466,0.5502435032818859,Medium Risk
C6159,0.40995036954359176,Medium Risk
C5212,0.3597362925946745,Medium Risk
C4785,0.46743404371772795,Medium Risk
C8345,0.3639197692988365,Medium Risk
C6223,0.5650842629231747,Medium Risk
C2500,0.34181971182609916,Low Risk
C2682,0.4885311702580454,Medium Risk
C2031,0.5040261339039961,Medium Risk
C3139,0.526657824479022,Medium Risk
C2038,0.36633789933019706,Medium Risk
C5458,0.6357678612305135,Medium Risk
C1677,0.5838987035859441,Medium Risk
C1514,0.5037790481682229,Medium Risk
C7342,0.50810498147168,Medium Risk
C5640,0.35664823499471787,Medium Risk
C2849,0.5424547169492564,Medium Risk
C7882,0.37975545516812137,Medium Risk
C7040,0.5073808834066048,Medium Risk
C6150,0.5805885587305728,Medium Risk
C4508,0.5153409196431836,Medium Risk
C2476,0.3606297633805233,Medium Risk
C3240,0.4892841435688882,Medium Risk
C3576,0.573578391275942,Medium Risk
C7747,0.4810770101280844,Medium Risk
C8884,0.6266676801394924,Medium Risk
C9225,0.5339248941909036,Medium Risk
C9934,0.5543677941395346,Medium Risk
C7217,0.3774595623677586,Medium Risk
C6578,0.4991194391914771,Medium Risk
C3612,0.44496347798777247,Medium Risk
C8680,0.3672228702845734,Medium Risk
C5786,0.4253511837623183,Medium Risk
C8562,0.5251223439110279,Medium Risk
C7513,0.40192773952900224,Medium Risk
C1100,0.4033315603977824,Medium Risk
C6800,0.46767966301406605,Medium Risk
C9796,0.435014370255177,Medium Risk
C5311,0.38013297083107644,Medium Risk
C1621,0.5414515126551698,Medium Risk
C7102,0.458847198532642,Medium Risk
C4796,0.4612499229011262,Medium Risk
C3833,0.3713072983554214,Medium Risk
C6556,0.5762414765709023,Medium Risk
C3392,0.4756225437005461,Medium Risk
C4254,0.5915427751848525,Medium Risk
C3656,0.3803313010158747,Medium Risk
C7519,0.4047258208588283,Medium Risk
C5767,0.39714838081782866,Medium Risk
C4108,0.4516653017777784,Medium Risk
C7880,0.31540782031268966,Low Risk
C6454,0.4060115073618987,Medium Risk
C1615,0.3621847653805482,Medium Risk
C5427,0.38391073448787616,Medium Risk
C8946,0.5103628711511582,Medium Risk
C6839,0.38395978901985833,Medium Risk
C5235,0.36991372541703255,Medium Risk
C1199,0.47824777301712507,Medium Risk
C6854,0.4824820681000893,Medium Risk
C9189,0.3798877670533474,Medium Risk
C4958,0.5230200100453857,Medium Risk
C8209,0.5482518533661521,Medium Risk
C8351,0.41824910681071437,Medium Risk
C7009,0.4402624370838111,Medium Risk
C8229,0.384512316738865,Medium Risk
C4364,0.47225310366880696,Medium Risk
C3317,0.4001621484515648,Medium Risk
C7115,0.6115407678148295,Medium Risk
C7117,0.4987375947894688,Medium Risk
C4180,0.34420551032942404,Low Risk
C5509,0.49313926492598564,Medium Risk
C7767,0.603126800164756,Medium Risk
C5181,0.5391335118083769,Medium Risk
C7551,0.5886685270121986,Medium Risk
C6755,0.3959888444828951,Medium Risk
C8423,0.6194475704891969,Medium Risk
C3856,0.4949159327516417,Medium Risk
C3632,0.5793715958304287,Medium Risk
C3906,0.585295417633644,Medium Risk
C7075,0.5314448351578431,Medium Risk
C8446,0.37266134848592936,Medium Risk
C5177,0.4632460248640728,Medium Risk
C2074,0.43146252205693325,Medium Risk
C9536,0.39479511780679677,Medium Risk
C7930,0.5769552171484211,Medium Risk
C7703,0.35921430655379316,Medium Risk
C1628,0.5708039496705046,Medium Risk
C6691,0.41084014561616555,Medium Risk
C6084,0.39803504076329455,Medium Risk
C7547,0.6043488558676136,Medium Risk
C7678,0.38270039324636906,Medium Risk
C4595,0.37091340166822123,Medium Risk
C4536,0.46207247941789803,Medium Risk
C9105,0.5792386910841,Medium Risk
C9949,0.5966638239965336,Medium Risk
C9411,0.3901709602669172,Medium Risk
C8326,0.34760768165828027,Low Risk
C3648,0.5544840745989157,Medium Risk
C5740,0.3485816297578408,Low Risk
C9367,0.4683353419042135,Medium Risk
C9580,0.4353044497927241,Medium Risk
C8965,0.35594072613276684,Medium Risk
C4892,0.3667471662556165,Medium Risk
C3703,0.5506393754100133,Medium Risk
C9883,0.5874998159804067,Medium Risk
C3795,0.5786691732707943,Medium Risk
C2144,0.3705809596222631,Medium Risk
C7077,0.448205910954053,Medium Risk
C5155,0.37634397990403773,Medium Risk
C8591,0.5598302900203677,Medium Risk
C8577,0.5809548343082652,Medium Risk
C5086,0.44164171545810493,Medium Risk
C1833,0.3946475896163103,Medium Risk
C2201,0.37399027280755626,Medium Risk
C4826,0.4532007158625495,Medium Risk
C7558,0.3918035514599356,Medium Risk
C1317,0.6130362091849788,Medium Risk
C1719,0.33070372726002367,Low Risk
C4409,0.5251192237023344,Medium Risk
C3789,0.3603052102707205,Medium Risk
C3280,0.56046650807512,Medium Risk
C2006,0.3572210674639773,Medium Risk
C8797,0.3778630864147783,Medium Risk
C2526,0.35606388474001305,Medium Risk
C7439,0.36683440019003455,Medium Risk
C4154,0.36074820368913085,Medium Risk
C7584,0.4728206345443753,Medium Risk
C1234,0.5938995124455999,Medium Risk
C7780,0.41219487638371843,Medium Risk
C3669,0.4389314579141719,Medium Risk
C6033,0.4326675578141647,Medium Risk
C9546,0.5384893798005848,Medium Risk
C2222,0.607584038384557,Medium Risk
C1024,0.5167382841410741,Medium Risk
C5851,0.42017249836120557,Medium Risk
C2848,0.5914128502826554,Medium Risk
C2362,0.3749589325945151,Medium Risk
C4139,0.46258940895432615,Medium Risk
C6958,0.5823818177763987,Medium Risk
C3232,0.4415582955045621,Medium Risk
C1622,0.3498735433632822,Low Risk
C6099,0.3901560944726416,Medium Risk
C9863,0.37700035176498314,Medium Risk
C1160,0.5347456893050824,Medium Risk
C9271,0.5404520047437793,Medium Risk
C3727,0.382537365412868,Medium Risk
C1766,0.42314566348597826,Medium Risk
C4712,0.6018680717850762,Medium Risk
C9147,0.5674316241283086,Medium Risk
C7909,0.4576126606529982,Medium Risk
C2612,0.5632015160803915,Medium Risk
C3581,0.60240186283717,Medium Risk
C1610,0.494449550948284,Medium Risk
C9060,0.46795796876368767,Medium Risk
C4557,0.3609416569646489,Medium Risk
C3625,0.6053565917844097,Medium Risk
C2599,0.5958279072649766,Medium Risk
C2249,0.5172994083070872,Medium Risk
C8322,0.5545843381014446,Medium Risk
C2268,0.5976572683399057,Medium Risk
C3501,0.5937635195712417,Medium Risk
C8235,0.587095299194135,Medium Risk
C3622,0.4389008760605192,Medium Risk
C2424,0.5722590365393305,Medium Risk
C6206,0.39449608581186923,Medium Risk
C7192,0.5232562496261532,Medium Risk
C8219,0.4713278201098864,Medium Risk
C5424,0.45656193432732617,Medium Risk
C5438,0.5487118584446988,Medium Risk
C7718,0.5996532654262625,Medium Risk
C2645,0.4027516999857568,Medium Risk
C1423,0.46048528716557974,Medium Risk
C1776,0.5881109164268995,Medium Risk
C6663,0.39851754946180606,Medium Risk
C3541,0.5365992740710123,Medium Risk
C4072,0.45337784402840986,Medium Risk
C9646,0.6038134419966379,Medium Risk
C8766,0.4537191227892972,Medium Risk
C5885,0.40893105001858115,Medium Risk
C4109,0.348762834502564,Low Risk
C6003,0.4482457045103087,Medium Risk
C5423,0.35909168247858686,Medium Risk
C1082,0.411384525209515,Medium Risk
C4915,0.3826583681469515,Medium Risk
C9555,0.5635421733749336,Medium Risk
C1265,0.4825795625412613,Medium Risk
C9980,0.5806636229892825,Medium Risk
C9081,0.5646877881844321,Medium Risk
C3104,0.457140370239951,Medium Risk
C9119,0.3770867496162749,Medium Risk
C3871,0.5559699685847086,Medium Risk
C1308,0.5315865392857002,Medium Risk
C8540,0.5796460300017013,Medium Risk
C7621,0.5833793957428894,Medium Risk
C7939,0.5956691820108226,Medium Risk
C4035,0.4993839755510373,Medium Risk
C4065,0.5155110571864655,Medium Risk
C4371,0.5699620188809766,Medium Risk
C7264,0.3702742905656867,Medium Risk
C8089,0.5049889132950665,Medium Risk
C1587,0.44713806905709896,Medium Risk
C6705,0.5964604548103144,Medium Risk
C5657,0.4488685860831182,Medium Risk
C2950,0.3728552441153779,Medium Risk
C9087,0.42422945625380953,Medium Risk
C6445,0.3841712240872295,Medium Risk
C9497,0.610687675181071,Medium Risk
C7417,0.43703489503459253,Medium Risk
C9653,0.44976132444902195,Medium Risk
C9951,0.5967453826200906,Medium Risk
C1641,0.35764886756433695,Medium Risk
C7372,0.574335048688578,Medium Risk
C3876,0.4975076346782888,Medium Risk
C1793,0.589550113442756,Medium Risk
C1010,0.49762323187415297,Medium Risk
C2534,0.4732931212615953,Medium Risk
C4624,0.5139314542906404,Medium Risk
C9054,0.37740856508557896,Medium Risk
C4384,0.45149392605539634,Medium Risk
C6627,0.5602036596171994,Medium Risk
C4553,0.5733383506664053,Medium Risk
C3561,0.5566002385299587,Medium Risk
C5769,0.37413116402871266,Medium Risk
C1205,0.6039466280574619,Medium Risk
C7351,0.5508215510765911,Medium Risk
C6817,0.36414385519618486,Medium Risk
C7548,0.3806590974797396,Medium Risk
C4570,0.40139374229365116,Medium Risk
C5754,0.462985859437286,Medium Risk
C3521,0.5850331067608683,Medium Risk
C9635,0.3661256807056418,Medium Risk
C7775,0.6045718991728232,Medium Risk
C3125,0.5949890076090565,Medium Risk
C7244,0.40128565783566067,Medium Risk
C3905,0.48797450549381843,Medium Risk
C6300,0.4421055841216959,Medium Risk
C4510,0.4032229066181756,Medium Risk
C7321,0.587182134804339,Medium Risk
C5363,0.4820837524588883,Medium Risk
C6819,0.4083595726399021,Medium Risk
C4255,0.3879138147597699,Medium Risk
C4573,0.5867867774443946,Medium Risk
C2319,0.3773467045398726,Medium Risk
C8653,0.35157507593344933,Medium Risk
C7607,0.5423435837194815,Medium Risk
C3159,0.41359792652647104,Medium Risk
C8025,0.4700904088210084,Medium Risk
C2368,0.4525421671396642,Medium Risk
C9174,0.454448564352092,Medium Risk
C5000,0.5935251275464173,Medium Risk
C3711,0.5505023537733158,Medium Risk
C4451,0.6337312775238736,Medium Risk
C7715,0.390417442850666,Medium Risk
C3950,0.5261778274701645,Medium Risk
C1298,0.5413621622698258,Medium Risk
C4482,0.540015782700848,Medium Risk
C4434,0.5412870426894683,Medium Risk
C7680,0.39997263108832126,Medium Risk
C3340,0.41030833408558953,Medium Risk
C1001,0.3744506100074456,Medium Risk
C4206,0.4674223094731411,Medium Risk
C9745,0.48254833259987256,Medium Risk
C4322,0.3878191325672013,Medium Risk
C3469,0.6306091658047905,Medium Risk
C3287,0.6279027332480241,Medium Risk
C7986,0.5156926002019575,Medium Risk
C3456,0.37507261366745637,Medium Risk
C2884,0.616475189383573,Medium Risk
C9812,0.4552719490517397,Medium Risk
C9395,0.596732755735748,Medium Risk
C6452,0.4349875259798776,Medium Risk
C8257,0.5666953276032025,Medium Risk
C5612,0.3631383103796984,Medium Risk
C8541,0.5602617281684266,Medium Risk
C3944,0.6080133926137531,Medium Risk
C3296,0.38851974219570745,Medium Risk
C2415,0.4264479731192494,Medium Risk
C1146,0.3925535132004296,Medium Risk
C7356,0.3704146232124764,Medium Risk
C8790,0.46889656829487747,Medium Risk
C5794,0.3638662223085595,Medium Risk
C9659,0.5171262620908041,Medium Risk
C6461,0.4984815509341191,Medium Risk
C4426,0.4615593461119611,Medium Risk
C2297,0.4637612262425944,Medium Risk
C8810,0.5744612624013615,Medium Risk
C3877,0.4082666155057584,Medium Risk
C6855,0.396576168248128,Medium Risk
C9570,0.5745609690577912,Medium Risk
C9886,0.45563466513943524,Medium Risk
C4647,0.6129372790495999,Medium Risk
C6186,0.4132375006155064,Medium Risk
C8167,0.5178062191177147,Medium Risk
C3899,0.5723204505337653,Medium Risk
C3782,0.3907946594301575,Medium Risk
C6624,0.45233652740496894,Medium Risk
C6874,0.4538861108948317,Medium Risk
C2352,0.4490834360213034,Medium Risk
C4400,0.5945392260517911,Medium Risk
C6292,0.4842014593816208,Medium Risk
C1726,0.5435040346087253,Medium Risk
C9913,0.3587608791426341,Medium Risk
C7883,0.5407205184465975,Medium Risk
C2980,0.40461033139235203,Medium Risk
C6686,0.3680535765832692,Medium Risk
C7107,0.41281667319384047,Medium Risk
C4791,0.39297387714573073,Medium Risk
C8325,0.3529017376920821,Medium Risk
C3771,0.5891737714013373,Medium Risk
C7205,0.4309267292749831,Medium Risk
C6359,0.4187258672860074,Medium Risk
C6976,0.36243399341524163,Medium Risk
C9541,0.41335491777679123,Medium Risk
C4486,0.5104691587724179,Medium Risk
C1456,0.5660250547661374,Medium Risk
C8361,0.5964642453635202,Medium Risk
C3608,0.44709375512374955,Medium Risk
C3967,0.36843140201052604,Medium Risk
C1570,0.42744890478619807,Medium Risk
C7894,0.5824322296822638,Medium Risk
C7884,0.5474516299405227,Medium Risk
C3620,0.3971846559029311,Medium Risk
C8683,0.39213621495443246,Medium Risk
C1546,0.59867875845687,Medium Risk
C3621,0.5450216594819861,Medium Risk
C6834,0.47530850950015474,Medium Risk
C2829,0.38162577368498035,Medium Risk
C5017,0.4126498134782479,Medium Risk
C1230,0.5090603949877969,Medium Risk
C9275,0.4232013372808824,Medium Risk
C2952,0.5255427500776753,Medium Risk
C4670,0.3427825171032431,Low Risk
C1233,0.34903345022107646,Low Risk
C9789,0.5633796790503799,Medium Risk
C9553,0.592781647190717,Medium Risk
C6496,0.5682406438093683,Medium Risk
C3459,0.58867576867921,Medium Risk
C2309,0.5361367218093744,Medium Risk
C6790,0.6130442914834134,Medium Risk
C6093,0.36614316103956274,Medium Risk
C9800,0.44386041478067606,Medium Risk
C4995,0.45858229242443327,Medium Risk
C8548,0.6375857980233561,Medium Risk
C1398,0.35447757893080123,Medium Risk
C5815,0.3794289595244742,Medium Risk
C2640,0.4604188980433845,Medium Risk
C6418,0.46020141806841913,Medium Risk
C7851,0.5388187108322663,Medium Risk
C4754,0.5174658109574803,Medium Risk
C5178,0.5318562977941669,Medium Risk
C3230,0.48263635015271245,Medium Risk
C5922,0.3537276783428764,Medium Risk
C7227,0.4800041020210386,Medium Risk
C3345,0.5956583559348775,Medium Risk
C4986,0.4182543977583627,Medium Risk
C8090,0.36739340508536683,Medium Risk
C2628,0.37638676230492263,Medium Risk
C7659,0.383876148633606,Medium Risk
C8305,0.3512289829768766,Medium Risk
C1580,0.5014827845090828,Medium Risk
C5128,0.3765274889898767,Medium Risk
C2643,0.5515695777016734,Medium Risk
C9401,0.596423395445466,Medium Risk
C9453,0.547883168958316,Medium Risk
C8451,0.5596292965053947,Medium Risk
C3325,0.5774128731075842,Medium Risk
C9673,0.6011899798832224,Medium Risk
C4251,0.35841228162603267,Medium Risk
C8058,0.4154482663922462,Medium Risk
C9465,0.5752580348607417,Medium Risk
C4152,0.5204890895269515,Medium Risk
C3211,0.3908983034292212,Medium Risk
C1666,0.5831249802698263,Medium Risk
C1402,0.6113068962039726,Medium Risk
C3971,0.5990188741015452,Medium Risk
C2625,0.4273809916415603,Medium Risk
C7952,0.5042675090486791,Medium Risk
C7233,0.5621198123756012,Medium Risk
C8842,0.37907288213216545,Medium Risk
C5630,0.4828102160177293,Medium Risk
C6911,0.4126079045709723,Medium Risk
C9509,0.47061968413116606,Medium Risk
C4858,0.45885933655913475,Medium Risk
C7231,0.6049254225572215,Medium Risk
C9871,0.3531636974148596,Medium Risk
C5964,0.38763191000356745,Medium Risk
C3601,0.4241373026249653,Medium Risk
C9190,0.4632749639922781,Medium Risk
C6734,0.3746782666648071,Medium Risk
C2915,0.5716668282061188,Medium Risk
C3822,0.34179738901207735,Low Risk
C3105,0.40647858718458346,Medium Risk
C1861,0.3646301924428279,Medium Risk
C9265,0.5792576208359794,Medium Risk
C6092,0.4576368852329748,Medium Risk
C1930,0.5903559774599803,Medium Risk
C1177,0.42129610256341804,Medium Risk
C6191,0.3922152047000986,Medium Risk
C9794,0.38555611282771624,Medium Risk
C6993,0.4438004265926003,Medium Risk
C7239,0.3893348000119299,Medium Risk
C3674,0.40147219769357007,Medium Risk
C9250,0.6017628965318709,Medium Risk
C4562,0.4980512147682541,Medium Risk
C7269,0.45674165151022794,Medium Risk
C1339,0.5601841694892954,Medium Risk
C5391,0.6228504147259458,Medium Risk
C3067,0.38196913205507044,Medium Risk
C1232,0.37603076272331915,Medium Risk
C2454,0.5306617836729706,Medium Risk
C5487,0.6033182232853974,Medium Risk
C3820,0.4870696422372454,Medium Risk
C7906,0.38386061480484557,Medium Risk
C8294,0.4739536561258518,Medium Risk
C2812,0.5733887378487389,Medium Risk
C6828,0.4805525224828401,Medium Risk
C6576,0.5129834804358561,Medium Risk
C1590,0.6184371479446347,Medium Risk
C3790,0.43167146530144,Medium Risk
C2922,0.373346425318244,Medium Risk
C4182,0.4742066662785547,Medium Risk
C5259,0.5993891110621983,Medium Risk
C8183,0.48969283733045343,Medium Risk
C4379,0.5225848815046827,Medium Risk
C6443,0.5460762635937952,Medium Risk
C7819,0.375150989862206,Medium Risk
C7462,0.4047102524499472,Medium Risk
C5984,0.4420469909694879,Medium Risk
C6997,0.5539754003032739,Medium Risk
C6672,0.40840186169544546,Medium Risk
C4114,0.3280426201860245,Low Risk
C9767,0.3416636544455936,Low Risk
C5696,0.3866380741802128,Medium Risk
C6323,0.3865132021670115,Medium Risk
C6612,0.417546901185054,Medium Risk
C9836,0.3728284636246425,Medium Risk
C2106,0.5249817331435911,Medium Risk
C3119,0.5322624569637815,Medium Risk
C7781,0.5600894329308422,Medium Risk
C6601,0.4161106540377896,Medium Risk
C7890,0.5403957795539646,Medium Risk
C6798,0.5881017161760298,Medium Risk
C2868,0.3604897936445745,Medium Risk
C6592,0.4955287137777824,Medium Risk
C3254,0.5545392082575846,Medium Risk
C2878,0.3811118513043311,Medium Risk
C7235,0.5779655570039773,Medium Risk
C3239,0.4670281800922,Medium Risk
C6524,0.5327542288908738,Medium Risk
C3658,0.48300325538000377,Medium Risk
C6490,0.5332424375406705,Medium Risk
C4527,0.396812919884856,Medium Risk
C8547,0.5613951830836924,Medium Risk
C5473,0.4528060077446971,Medium Risk
C6797,0.457155614046874,Medium Risk
C2573,0.5530429168517699,Medium Risk
C9001,0.4011395561725539,Medium Risk
C8464,0.44205049665525786,Medium Risk
C7809,0.3937509544391954,Medium Risk
C5500,0.4527203120337235,Medium Risk
C1350,0.4299373137668474,Medium Risk
C2723,0.4387165760215527,Medium Risk
C4585,0.37972900995164754,Medium Risk
C1787,0.5915991963377087,Medium Risk
C8239,0.5980790173655717,Medium Risk
C1762,0.5859264102738883,Medium Risk
C6500,0.3901030655388534,Medium Risk
C5866,0.40405999698369227,Medium Risk
C8728,0.40605413699226384,Medium Risk
C7893,0.44828655998093647,Medium Risk
C9936,0.40586554550509807,Medium Risk
C4985,0.42988290812101543,Medium Risk
C7891,0.4887745682163324,Medium Risk
C5933,0.3536405407619069,Medium Risk
C2920,0.49901271382952006,Medium Risk
C5643,0.33502573959732634,Low Risk
C2417,0.5631944174481622,Medium Risk
C7049,0.4955563666365744,Medium Risk
C8598,0.38495168738300206,Medium Risk
C9666,0.564811704207407,Medium Risk
C5059,0.38642935781726623,Medium Risk
C5881,0.5099324026056975,Medium Risk
C9725,0.3892841589549863,Medium Risk
C4636,0.551283744047421,Medium Risk
C8157,0.37482301248527006,Medium Risk
C3985,0.5877521621131543,Medium Risk
C8311,0.520333504298165,Medium Risk
C3613,0.45394024363250685,Medium Risk
C5287,0.6024561567368016,Medium Risk
C8186,0.6306126490516829,Medium Risk
C1633,0.5865627588294077,Medium Risk
C9339,0.5261101167501778,Medium Risk
C7361,0.4971354844059321,Medium Risk
C1634,0.3494201083447956,Low Risk
C6256,0.3856073222973195,Medium Risk
C4243,0.3908425333005122,Medium Risk
C9907,0.6337592141219035,Medium Risk
C2000,0.4080907736435731,Medium Risk
C3176,0.48703890258390936,Medium Risk
C6841,0.5841303724447031,Medium Risk
C6100,0.4345634849498311,Medium Risk
C8831,0.4119343320623871,Medium Risk
C4262,0.5292466293759228,Medium Risk
C4056,0.4717325963270835,Medium Risk
C2864,0.4415057451772344,Medium Risk
C2457,0.34577246217228774,Low Risk
C1299,0.4869168025999459,Medium Risk
C9889,0.5853772774129404,Medium Risk
C3636,0.4893222654931844,Medium Risk
C5656,0.4738978405491373,Medium Risk
C4665,0.5821249205107558,Medium Risk
C7692,0.3815234326136527,Medium Risk
C1785,0.3474074508866686,Low Risk
C6613,0.44768142731524646,Medium Risk
C4770,0.5082446486589822,Medium Risk
C6928,0.36311520530178854,Medium Risk
C5452,0.3646512539810459,Medium Risk
C7198,0.4581885288555998,Medium Risk
C6330,0.5950149697112621,Medium Risk
C9350,0.45275893478520113,Medium Risk
C8385,0.3938610103183833,Medium Risk
C5089,0.4418174400923056,Medium Risk
C5350,0.3885111516773413,Medium Risk
C1858,0.3862934919186953,Medium Risk
C6966,0.5364739943358612,Medium Risk
C1846,0.6285694348565082,Medium Risk
C7630,0.34319143956372267,Low Risk
C8002,0.38941922592889094,Medium Risk
C4079,0.40930853527370875,Medium Risk
C3221,0.42809837744651513,Medium Risk
C1397,0.3930679896575202,Medium Risk
C6044,0.3866179978161131,Medium Risk
C8043,0.5215548953298993,Medium Risk
C7941,0.40474792830971723,Medium Risk
C8674,0.45144220755150166,Medium Risk
C9657,0.5710470104115594,Medium Risk
C9867,0.559893132904639,Medium Risk
C6006,0.365377819594914,Medium Risk
C3976,0.4160421193824972,Medium Risk
C9022,0.360622938336528,Medium Risk
C9805,0.40411958073649684,Medium Risk
C1688,0.5833393275803103,Medium Risk
C3647,0.5063048572927774,Medium Risk
C5870,0.39147433071836474,Medium Risk
C2747,0.3823480088765945,Medium Risk
C7541,0.5237218094968243,Medium Risk
C7285,0.42990589006212243,Medium Risk
C4478,0.41319072475442686,Medium Risk
C2698,0.41867437489208403,Medium Risk
C7935,0.3516422410376466,Medium Risk
C7376,0.5944499307958984,Medium Risk
C6067,0.5197342448428307,Medium Risk
C9383,0.3556850028183621,Medium Risk
C9879,0.46893142967981627,Medium Risk
C1220,0.5788133039156332,Medium Risk
C7598,0.3743218972705975,Medium Risk
C4327,0.3582448213537449,Medium Risk
C9103,0.5964640880565729,Medium Risk
C6794,0.4258606824826858,Medium Risk
C6692,0.5476343394857844,Medium Risk
C3731,0.6095849978590425,Medium Risk
C9686,0.42565669603594075,Medium Risk
C5294,0.36662106989658994,Medium Risk
C4877,0.4056102587353263,Medium Risk
C2232,0.3605209072481863,Medium Risk
C5315,0.431031720859687,Medium Risk
C6630,0.6287552601105876,Medium Risk
C2545,0.36766124154794844,Medium Risk
C2186,0.43624446808919104,Medium Risk
C7086,0.49214338025508564,Medium Risk
C3071,0.4554092510692495,Medium Risk
C8440,0.39032961567078334,Medium Risk
C8251,0.36375547478584136,Medium Risk
C4024,0.3955718433623839,Medium Risk
C4238,0.3707641539803472,Medium Risk
C3013,0.4747304834669582,Medium Risk
C4580,0.5671166474131305,Medium Risk
C3792,0.4668208481612673,Medium Risk
C2939,0.5401111095521517,Medium Risk
C4491,0.5922630963609049,Medium Risk
C6332,0.4945877708769851,Medium Risk
C4299,0.5599218997250784,Medium Risk
C7646,0.4621544797649719,Medium Risk
C2900,0.598046605447849,Medium Risk
C7266,0.5338684575239125,Medium Risk
C3068,0.45295268008774137,Medium Risk
C5400,0.40596465085540817,Medium Risk
C7169,0.5276150936359145,Medium Risk
C7087,0.4339598615129125,Medium Risk
C2213,0.43875305129771075,Medium Risk
C6757,0.4160987228507931,Medium Risk
C9327,0.5745477006101966,Medium Risk
C5366,0.452536127267006,Medium Risk
C4142,0.4568898700608491,Medium Risk
C7007,0.38184846650325616,Medium Risk
C3236,0.5963104653220394,Medium Risk
C4181,0.5895487105413145,Medium Risk
C8003,0.4200394610223299,Medium Risk
C2977,0.38158389737174053,Medium Risk
C3037,0.3507010198397319,Medium Risk
C8980,0.5380733164967202,Medium Risk
C7553,0.39707039371393404,Medium Risk
C3780,0.415836946712718,Medium Risk
C2398,0.5453472606639475,Medium Risk
C9860,0.5687032210967741,Medium Risk
C3164,0.6165197091198382,Medium Risk
C1188,0.49274014830786267,Medium Risk
C1236,0.357674337847567,Medium Risk
C7645,0.5274632808962357,Medium Risk
C6599,0.4809835167492629,Medium Risk
C6550,0.4120951662100419,Medium Risk
C6205,0.4977819562988814,Medium Risk
C3478,0.6063999830670435,Medium Risk
C7611,0.5761050429148789,Medium Risk
C4763,0.3954203393643432,Medium Risk
C1740,0.3687328291569368,Medium Risk
C4988,0.4580331849523103,Medium Risk
C2200,0.540849578000856,Medium Risk
C6255,0.6178060669553578,Medium Risk
C1750,0.3430794944211585,Low Risk
C3567,0.5679522934471493,Medium Risk
C4531,0.5811444788369019,Medium Risk
C5140,0.5225132313438274,Medium Risk
C4555,0.3740362946924847,Medium Risk
C2282,0.3584675321993624,Medium Risk
C2891,0.4880884234744093,Medium Risk
C5721,0.5571727468496783,Medium Risk
C1020,0.5412938887242853,Medium Risk
C2229,0.5456837502172994,Medium Risk
C9303,0.3783360504347266,Medium Risk
C8844,0.3874085363805624,Medium Risk
C7172,0.5034510902131089,Medium Risk
C2761,0.3938577366928763,Medium Risk
C7529,0.4414082947220777,Medium Risk
C5770,0.5359934903809277,Medium Risk
C5916,0.5328893716062364,Medium Risk
C3755,0.35694399502086044,Medium Risk
C7583,0.47167102578189496,Medium Risk
C3603,0.5716069613810076,Medium Risk
C9142,0.5668907517245214,Medium Risk
C1194,0.42572810622423835,Medium Risk
C7833,0.5974591744335762,Medium Risk
C1643,0.6031198454708292,Medium Risk
